Identifikácia pravidla,,,,,,W09–W11 Údaje o zvierati,,,,,W13/W14 + W16/W17 Nevyhnutné varovania,,,W15/W19/W20 Kontakty,,,,,,,,,,W21 Dobrovoľníci,,,W22/W23 Pomôžte sami,,,,,,,,,W24/W25 Ukončenie,,Interné,Developer flow – zranené zvieratá,
ID,Typ situácie,Kategória,Podkategória,Druh zvieraťa,Vyplniť na úrovni,W09 – checkboxy „Čo je zvieraťu?“,W09 – Je pri vedomí?,W09 – Ide o mláďa?,W09b – Iné,W09b/W11 – placeholder opisu,W13/W14 – vybraný frame,"W13/W14 – Čo nerobiť (doslova, všetky body)","W14 – Čo urobiť pred ďalším postupom (doslova, všetky body)",W15/W20 – kontakt 1 typ,Kontakt 1 – CTA / nadpis,Kontakt 1 – text pod nadpisom,Kontakt 1 – podľa polohy?,Kontakt 1 – lokalitná DB,W19/W15 – kontakt 2 typ,Kontakt 2 – CTA / nadpis,Kontakt 2 – text pod nadpisom,Kontakt 2 – podľa polohy?,Kontakt 2 – lokalitná DB,W21 – zobraziť?,W21 – poradie,W21 – text pod nadpisom,W22/W23 – zobraziť?,W22/W23 – intro,Krok 1 nadpis,Krok 1 text,Krok 2 nadpis,Krok 2 text,Krok 3 nadpis,Krok 3 text,Link,W24 – kto pomohol? možnosti,W25a/W25b – dôvody neúspechu,Poznámka pre IT / dizajn,Flow ID,Stav / čo ešte doplniť
ZRZAT-181,Zranené,"Exotické, uniknuté alebo nepôvodné zvieratá",,Tiger,Druh – používa FLOW-ZR-EXOTIC-NEBEZPECNE,"Zviera je voľne mimo zabezpečeného priestoru
Zviera je zranené alebo krváca
Zviera je agresívne alebo reaguje nepredvídateľne
Zviera bezprostredne ohrozuje ľudí, iné zvieratá alebo premávku
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,,,,W20 – 112 / Polícia,Zavolajte na 112,"Nepribližujte sa. Okamžite volajte 112 a povedzte presnú polohu, že ide o voľne sa pohybujúceho tigra, či je zranený a kam sa pohybuje. Postupujte podľa pokynov operátora a varujte ľudí iba z bezpečnej vzdialenosti.",,,,,,,,Nie – dobrovoľníkov neposielať k zvieraťu,,,Nie,,,,,,,,,"112 / záchranná zložka
Polícia
Majiteľ alebo prevádzkovateľ chovu cez záchranné zložky
Iný príslušný orgán","Na čísle 112 mi nezdvihli alebo som spojenie prerušil/a
Záchranná zložka nevedela zviera lokalizovať
Zviera sa premiestnilo alebo zmizlo z dohľadu
Situáciu vyriešil príslušný orgán alebo chovateľ
Iné",,FLOW-ZR-EXOTIC-NEBEZPECNE,FLOW PRIPRAVENÝ; POTVRDIŤ FINÁLNE EMERGENCY COPY SO 112/POLÍCIOU. KRÁTKE POUČENIE CHÝBA.
ZRZAT-182,Zatúlané,"Exotické, uniknuté alebo nepôvodné zvieratá",,Tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-183,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Srnka,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• Srnčie mláďa ticho ležiace v tráve neberte domov a nedotýkajte sa ho.
• Nepúšťajte k nemu psa a nekŕmte ho.","• Ak nie je viditeľne zranené, vzdiaľte sa od neho.
• Držte psy, deti a ľudí ďalej od miesta.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
ZRZAT-184,Zatúlané,Voľne žijúce cicavce,Lesná a poľná zver,Srnka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-185,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Jeleň,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• K jeleňovi sa nepribližujte, najmä ak je zranený, v ruji alebo pri ceste.
• Nepokúšajte sa ho zahnať, chytiť ani kŕmiť.","• Udržte bezpečný odstup a neplašte ho.
• Držte ľudí, deti a psy mimo dosahu.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
ZRZAT-186,Zatúlané,Voľne žijúce cicavce,Lesná a poľná zver,Jeleň,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-187,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Daniel,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• K danielovi sa nepribližujte a nesnažte sa ho zahnať do úzkych priestorov.
• Nepokúšajte sa ho chytiť ani kŕmiť.","• Udržte bezpečný odstup a neplašte ho.
• Držte ľudí, deti a psy mimo dosahu.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
ZRZAT-188,Zatúlané,Voľne žijúce cicavce,Lesná a poľná zver,Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-189,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Muflón,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• K muflónovi sa nepribližujte, nenaháňajte ho a nepokúšajte sa ho chytiť.
• Nekŕmte ho a nepúšťajte k nemu psy.","• Udržte bezpečný odstup a neplašte ho.
• Držte ľudí, deti a psy mimo dosahu.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
ZRZAT-190,Zatúlané,Voľne žijúce cicavce,Lesná a poľná zver,Muflón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-191,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Diviak,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• K diviakovi sa nepribližujte, najmä ak ide o bachyňu s mláďatami alebo zranené zviera.
• Nepúšťajte k nemu psa a nesnažte sa ho zahnať.","• Pomaly zväčšite odstup a nechajte mu únikovú cestu.
• Držte ľudí, deti a psy mimo dosahu.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
ZRZAT-192,Zatúlané,Voľne žijúce cicavce,Lesná a poľná zver,Diviak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-193,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Zajac,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• Zajačie mláďa neodnášajte len preto, že je samo.
• Nedotýkajte sa ho holými rukami a nekŕmte ho.","• Ak nie je zranené ani priamo ohrozené, nechajte ho na mieste a vzdiaľte sa.
• Držte psy, mačky a deti ďalej.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
ZRZAT-194,Zatúlané,Voľne žijúce cicavce,Lesná a poľná zver,Zajac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZAT-195,Zranené,Voľne žijúce cicavce,Lesná a poľná zver,Líška,Druh – používa FLOW-ZR-ZVER,"Došlo k zrážke s mojím vozidlom
Našiel/našla som ho po zrážke s iným vozidlom alebo pri ceste
Krváca alebo má otvorenú ranu
Má poranenú končatinu / nevie vstať alebo sa pohybovať
Je uviaznuté v plote, pasci, sieti alebo inom predmete
Je zjavne postrelené alebo poranené pascou
Podozrenie na otravu
Je apatické, dezorientované alebo reaguje nezvyčajne
Je nezvyčajne agresívne, stráca plachosť alebo má neurologické príznaky
Videl/a som alebo mám dôvodné podozrenie, že zviera úmyselne zranil človek (napr. bitím, postrelením alebo pascou)
Neviem
Iné","Áno
Nie
Neviem","Áno
Nie
Neviem",Iné → rozbaliť W09b,Stručne popíšte iné zranenie alebo stav zvieraťa.,W14,"• Líšku nechytajte holými rukami a nezaháňajte ju do kúta.
• Nekŕmte ju a nepúšťajte k nej psy.","• Udržte odstup a nechajte jej únikovú cestu.
• Držte deti a domáce zvieratá mimo dosahu.",W15 – poľovný hospodár (ak schválený kontakt) / príslušná OPK,Zavolajte poľovnému hospodárovi alebo príslušnej OPK,"Podľa GPS zobrazte názov poľovného revíru a priamy kontakt na poľovného hospodára, iba ak je v schválenej databáze. Inak zobrazte príslušnú OPK ako koordinačný kontakt. Používateľ oznámi presnú polohu, názov alebo blízkosť revíru, druh zvieraťa, či žije a či ohrozuje premávku.",Áno – GPS → ID_Revir/ID_Okres,NLC ArcGIS ID_Revir → schválený priamy kontakt; fallback ID_Okres → 08_MAPA_OKRES_OPK → 07_KONTAKTY_OPK,,,,,,Áno,2. kontakt / koordinačný fallback,"Ak sa nepodarilo spojiť s poľovným hospodárom ani OPK, zobrazte dobrovoľníkov Zverolinky iba na koordináciu a interné preverenie; nevyzývajte na manipuláciu so zverou.",Nie,,,,,,,,,"Polícia (pri zrážke alebo podozrení na úmyselné zranenie)
Poľovný hospodár / užívateľ poľovného revíru
Príslušná OPK
Dobrovoľník Zverolinky – koordinácia
Zverolinka po internom preverení
Iná osoba","Na čísle 158 mi nezdvihli alebo polícia neposkytla ďalší postup (vetva zrážka)
Poľovný hospodár / užívateľ revíru nebol dostupný alebo nemohol prísť
Príslušná OPK nebola dostupná
OPK nevedela sprostredkovať kontakt alebo pomoc
Dobrovoľníci neboli k dispozícii
Zviera sa premiestnilo, utieklo alebo sa skrylo
Zviera bolo nebezpečné alebo manipulácia nebola bezpečná
Zviera na mieste uhynulo
Situáciu vyriešil niekto iný
Iné",,FLOW-ZR-ZVER,FLOW PRIPRAVENÝ; POTVRDIŤ PREVÁDZKOVÚ SPOLUPRÁCU OPK A PRIAME KONTAKTY.
